"x"
"1",25.0579459194321
"2",45.911775994422
"3",23.5004700581376
"4",26.1544573353293
"5",22.0135376400024
"6",23.6498129252817
"7",24.8221599630543
"8",48.9984145622362
"9",51.7508680510912
"10",48.0845984512469
"11",56.5503642113101
"12",48.4790395725992
"13",55.729993432506
"14",54.2241579687827
"15",27.6785628522295
"16",24.1596037774651
"17",37.9773907228057
"18",33.1792662458501
"19",26.8352435745908
"20",53.4017622095831
"21",53.181391430779
"22",50.6625273326678
"23",37.8746501398816
"24",49.4568549042841
"25",13.7755150653549
"26",19.8692977591838
"27",15.3669644929045
"28",14.0535285548515
"29",51.4585154483033
"30",7.6793731790813
"31",41.4880352156468
"32",55.3697383828181
"33",40.03512503783
"34",42.1372163671197
"35",59.6965570024987
"36",65.64662022297
"37",15.2103220811423
"38",21.3115827500308
"39",15.5692283392185
"40",26.7501870148169
"41",-1.19059192562765
"42",38.3932412380062
"43",45.907950338557
"44",23.5095417517845
"45",8.44773966264886
"46",23.4584629167929
"47",13.4757709243185
"48",22.7276993904663
"49",37.0456924665555
"50",30.6832107245482
"51",18.2760826111524
"52",39.9672167696213
"53",39.1805745113822
"54",41.5263788304968
"55",24.2232485216662
"56",45.9716150903964
"57",44.5868265853278
"58",12.025150443349
"59",19.0127431253012
"60",18.804346638204
"61",26.6330609034104
"62",25.0096838010789
"63",4.93395654417506
"64",16.5345204794481
"65",16.7661559559817
"66",21.5023846488169
"67",18.6187220761269
"68",26.9771013794031
"69",18.7239265592018
"70",28.9148383034552
"71",36.7537350207426
"72",33.8114103076067
"73",46.2360200317475
"74",15.0220072316347
"75",28.1411531979357
"76",18.1329517453532
"77",14.7718462968765
"78",18.3074681445031
"79",19.4115528258881
"80",59.9498861004438
"81",39.1748501815021
"82",30.7461171589039
"83",44.0669053991622
"84",20.6467786090603
"85",29.727930038155
"86",31.2384189898326
"87",29.1289249942877
"88",42.1904889020312
"89",36.0195192322615
"90",27.3478952910564
"91",56.4019783025
"92",58.3415113028498
"93",61.2179134713353
"94",56.5165711074781
"95",54.9857756539949
"96",49.0489346802519
"97",53.241835238069
"98",54.3020838479422
"99",28.4962835527784
"100",19.8513119215832
"101",41.8508523209103
"102",7.4135091357445
"103",11.637526605427
"104",18.2137984552502
"105",30.6761968422243
"106",23.5984673909537
"107",12.4718146120157
"108",16.1450026344399
"109",11.6618537760524
"110",20.393269011567
"111",20.7355391654287
"112",52.8422127363999
"113",28.7860103609302
"114",23.7005309233822
"115",22.350791972309
"116",24.1985916299906
"117",23.1867887726195
"118",18.7694418106495
"119",28.3130846033352
"120",31.2284808427934
"121",25.9733225323329
"122",36.913160965639
"123",63.7309931967961
"124",64.6254482369437
"125",35.5255999458754
"126",22.3477704251555
"127",24.9336782181863
"128",32.0970907582063
"129",22.010190359993
"130",34.2711161775225
"131",25.8609594123272
"132",26.5797253705974
"133",57.3593412348099
"134",6.88319352684538
"135",55.6880271800926
"136",25.4750507008368
"137",20.2958855431994
"138",20.7817185840942
"139",22.7693845941936
"140",10.4005172149924
"141",20.9387228805452
"142",23.8167913481071
"143",4.50287635620776
"144",22.0960030758119
"145",28.8588231904717
"146",28.9716838250787
"147",24.5815931652176
"148",22.4630889405045
"149",55.4372661332421
"150",57.9467869961684
"151",33.4482477623782
"152",59.2287942387596
"153",25.5737261680983
"154",16.2781751761829
"155",31.6263701461058
"156",40.7056135977742
"157",16.0238111050494
"158",39.4016055170979
"159",37.2319775073162
"160",27.7296303473249
"161",25.2008752523782
"162",22.1081673589307
"163",34.8213855879631
"164",49.8595460831435
"165",35.943919237617
"166",37.1364555653019
"167",26.1682425809808
"168",36.8454709583252
"169",37.4764784141877
"170",24.4285283748231
"171",26.6025537941393
"172",30.4132293129922
"173",52.0759889583377
"174",54.7712283120376
"175",50.1629004514444
"176",51.0929696490916
"177",53.4279086732695
"178",26.2060242815686
"179",32.2270719988723
"180",23.4734387747855
"181",21.0491568759625
"182",59.1247845297407
"183",30.8009871752535
"184",63.3929583668037
"185",68.0924017062618
"186",66.993393222003
"187",33.5288274184339
"188",59.5114989159432
"189",55.6759153750578
"190",53.1175638553045
"191",29.3093945882318
"192",25.344800041325
"193",60.7595613798337
"194",56.2345867225539
"195",76.0251039849039
"196",67.7353437426508
"197",56.630882896992
"198",29.6338587313384
"199",27.7898635922904
"200",36.819241767263
"201",24.2579459194321
"202",44.911775994422
"203",23.7004700581376
"204",26.3544573353293
"205",21.6135376400024
"206",24.2498129252817
"207",24.8221599630543
"208",47.9984145622362
"209",55.7508680510912
"210",48.4845984512469
"211",57.7503642113101
"212",49.2790395725992
"213",56.729993432506
"214",56.0241579687827
"215",22.0785628522295
"216",21.7596037774651
"217",35.5773907228057
"218",31.3792662458501
"219",25.0352435745908
"220",51.6017622095831
"221",51.381391430779
"222",48.8625273326678
"223",40.8746501398816
"224",54.2568549042841
"225",19.3755150653549
"226",20.2692977591838
"227",20.9669644929045
"228",19.6535285548515
"229",52.2585154483033
"230",13.2793731790813
"231",47.0880352156468
"232",55.1697383828181
"233",45.63512503783
"234",47.7372163671197
"235",59.4965570024987
"236",71.24662022297
"237",20.0103220811423
"238",22.1115827500307
"239",16.5692283392185
"240",25.7501870148169
"241",-0.990591925627649
"242",32.9932412380062
"243",45.707950338557
"244",17.5095417517845
"245",2.44773966264886
"246",17.4584629167929
"247",7.47577092431855
"248",19.9276993904663
"249",34.2456924665555
"250",27.8832107245482
"251",21.8760826111524
"252",33.9672167696213
"253",43.7805745113822
"254",35.7263788304968
"255",18.4232485216662
"256",41.7716150903964
