"canadaUS.canadaUS","chinaUS.canadaUS","indiaUS.canadaUS","japanUS.canadaUS","EUUS.canadaUS","UKUS.canadaUS","canadaUS.chinaUS","chinaUS.chinaUS","indiaUS.chinaUS","japanUS.chinaUS","EUUS.chinaUS","UKUS.chinaUS","canadaUS.indiaUS","chinaUS.indiaUS","indiaUS.indiaUS","japanUS.indiaUS","EUUS.indiaUS","UKUS.indiaUS","canadaUS.japanUS","chinaUS.japanUS","indiaUS.japanUS","japanUS.japanUS","EUUS.japanUS","UKUS.japanUS","canadaUS.EUUS","chinaUS.EUUS","indiaUS.EUUS","japanUS.EUUS","EUUS.EUUS","UKUS.EUUS","canadaUS.UKUS","chinaUS.UKUS","indiaUS.UKUS","japanUS.UKUS","EUUS.UKUS","UKUS.UKUS"
"1",-0.0123586654294509,0.00259959651673245,0.0357943687614775,0.00425230121185053,-0.0313623427671473,0.031624469874639,0.0235901844231721,-0.166259371063321,0.00339913405342059,-0.0678854132538969,0.0940208345888273,-0.0935467087277548,0.0452923955299189,0.00519317698863432,-0.099233362872458,-0.0274172968321016,-0.000898439370487828,-3.4472248507444e-05,-0.0343008693277901,0.0152224527612724,0.00135780492063576,-0.0256163295413461,-0.0231468806938005,0.0231485457296821,1.08489263117988,0.445644131064983,2.24152970822147,2.43094672993226,3.35608161420159,-3.35409560981341,1.08529307070627,0.430740084894664,2.20454370905665,2.42074965237295,3.32407329229543,-3.32234013686626
"2",0.00404869071713927,0.00461915943535622,0.0457844082513838,0.019336769645132,0.0148624650675054,-0.0143727106168453,-0.267521052824335,-0.058576258609819,-0.104125965181538,0.018954293104186,-0.00874929905986867,0.00907723979383732,0.0539888904171724,-0.000598802681822196,-0.0723730390890818,0.0359246433881831,0.0176571481760025,-0.0183740664562745,-0.00195346996807342,-0.000927704427042615,0.00229747035842506,-0.00774714043025167,-0.0298206400372568,0.0300086839276066,1.93174667528174,0.37349445931812,0.258590880926493,0.462082971365987,0.786033830176522,-0.664696168187172,1.94723426677282,0.371006278801839,0.24765795947152,0.483846352453964,0.80931740888387,-0.687566843860284
"3",0.0236559108120163,0.00143594377738889,0.0274905698422479,0.0268311188811754,0.0217976320877092,-0.0212213378831797,-0.263558875912754,0.0712169236934253,0.0519622555633116,-0.355001268115447,-0.0623928170807623,0.0635004700787012,0.0246388935763549,0.00105366739869378,0.0256181223352743,-0.0466138055898575,-0.0107913451781756,0.0106807007768534,0.016407503668747,0.00113197829292117,0.0220373289937152,-0.00641494662183722,0.0433319378955521,-0.0440242185352366,-2.03942827306406,-0.199074381204443,0.149841791503815,-0.665807926053213,0.98350955630002,-0.945981241015292,-2.02832515819987,-0.198786189147258,0.154737496117777,-0.670058254461368,0.992895640393361,-0.955200639791021
"4",-0.0212930348193607,-0.00121553682728788,0.0277441361442034,0.0170061465340004,0.0284839765925276,-0.028669908499133,-0.107975043481682,0.00722435213629749,-0.301167354926556,0.194536241955214,0.100707220818905,-0.102356834705284,-0.0127179625804702,0.00111967977386931,0.0350589871065703,0.00607854036093359,-0.0299605845628395,0.0297534830221252,-0.0250423742751155,-0.00360273330587575,-0.00356675411312033,0.0181811425553755,0.00371745101996563,-0.00399975163986175,-0.530235373551652,0.424768591034996,0.836115049118807,-0.552751672284049,0.0544434615829262,0.0292367977422822,-0.565250989074206,0.427459973262512,0.833257777983319,-0.526918178585327,0.0286077525650855,0.0548201300965802
"5",-0.0326732079404563,-0.00357770948454593,-0.0321705180874996,0.0432220787193579,-0.00320830087337583,0.00352744640955408,0.0656746881371522,0.0344822964902393,0.0312690633873124,-0.167080032323073,-0.0457658199327592,0.0480985145861445,-0.0428674312904385,-0.0028492275651072,0.0511019804484991,0.00982200670652011,-0.00754935957417166,0.00848570409183553,0.0180257602070531,0.000961234418586873,0.00442509268331957,-0.025580558290888,0.00782197500733451,-0.00789913882805381,1.35423641799895,-0.00734527463867349,-1.50671035424638,1.50007931368428,-1.11466585267437,1.16533057388787,1.35797492217821,-0.0069193166686697,-1.52642353217031,1.51268126107999,-1.08132314541578,1.13203365490422
"6",-0.00668564537344146,-0.00024399343044091,0.00281816092569289,-0.018117009906616,-0.0507462367354846,0.0508782643681381,0.0956937074314531,-0.0172565565534737,0.048193393338751,0.0922133759031967,0.065259147380823,-0.0678885773813662,0.0142456340436273,-0.00233316689102988,-0.0149825431968237,-0.0428375155941945,-0.000763095232926706,0.000412124496300915,0.0397028942104617,-0.00247873994671348,0.0244647238537017,-0.00742990996006558,0.00773744326975959,-0.00776391921796818,4.36308527806765,-0.20674831883857,1.86278141281457,-2.59377492933901,2.40666596801025,-2.30278231861811,4.36239796050532,-0.207869691381227,1.86691310334589,-2.60770579552135,2.36208032315173,-2.25839364233803
